hand_direction_x,hand_direction_y,hand_direction_z,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
-0.0850704,-0.226638,-0.970257,-0.118062,-0.697095,-0.707192,-0.340953,0.0413686,-0.93917,-0.291204,-0.73043,0.617796,-0.366336,-0.678445,0.636797,-0.48794,-0.654493,0.577541,d
-0.0618815,-0.234781,-0.970077,-0.207408,-0.661865,-0.720359,-0.296194,0.0846991,-0.951365,-0.414102,-0.784682,0.461296,-0.478872,-0.750477,0.455484,-0.609328,-0.708601,0.355813,d
-0.00558274,-0.206981,-0.978329,-0.108264,-0.734452,-0.669969,-0.227627,0.024153,-0.973449,-0.51512,-0.712552,0.476363,-0.592913,-0.696202,0.40467,-0.705039,-0.651138,0.280961,d
-0.0768416,-0.278936,-0.95723,-0.262008,-0.764797,-0.588589,-0.201619,0.00852316,-0.979427,-0.521393,-0.651709,0.550841,-0.583694,-0.617613,0.52712,-0.701991,-0.556087,0.444945,d
-0.0781668,-0.362445,-0.928722,-0.388953,-0.744282,-0.542917,-0.0887413,-0.0811582,-0.992743,-0.6101,-0.617884,0.495981,-0.664695,-0.572059,0.48055,-0.77256,-0.501907,0.388897,d
-0.0392388,-0.487325,-0.872339,-0.352995,-0.824642,-0.441995,0.0116258,-0.199579,-0.979813,-0.618603,-0.498067,0.607667,-0.675128,-0.471814,0.567092,-0.796094,-0.422474,0.433301,d
-0.0570656,-0.449175,-0.891619,-0.114331,-0.931881,-0.344277,0.0291207,-0.156335,-0.987275,-0.569489,-0.378503,0.729669,-0.627793,-0.328686,0.705579,-0.783016,-0.210561,0.585278,d
-0.148801,-0.502723,-0.851545,-0.173405,-0.92902,-0.326882,-0.0220823,-0.31786,-0.947881,-0.583352,-0.540082,0.60664,-0.642848,-0.507413,0.573828,-0.765424,-0.434737,0.474478,d
-0.174554,-0.469294,-0.865618,-0.437943,-0.790293,-0.428535,-0.251102,-0.1151,-0.961093,-0.586951,-0.528128,0.613653,-0.639568,-0.479913,0.600529,-0.752851,-0.41777,0.508608,d
-0.134128,-0.436872,-0.889468,-0.341734,-0.807073,-0.481509,-0.291505,-0.0825034,-0.953005,-0.46474,-0.544288,0.698404,-0.52595,-0.48879,0.696032,-0.642811,-0.446438,0.622485,d
-0.0903853,-0.378573,-0.921148,-0.281085,-0.77997,-0.55914,-0.31167,-0.0416849,-0.949276,-0.299985,-0.706772,0.640689,-0.372276,-0.612875,0.69699,-0.499221,-0.603847,0.621408,d
-0.0394151,-0.402169,-0.914717,-0.127422,-0.842347,-0.523655,-0.23085,-0.0889168,-0.968918,-0.444785,-0.705981,0.551142,-0.521482,-0.633234,0.571902,-0.640865,-0.581706,0.50091,d
0.0589143,-0.466918,-0.882336,-0.0965605,-0.857663,-0.505064,-0.0307743,-0.108731,-0.993595,-0.496871,-0.839778,0.218843,-0.552382,-0.787532,0.273253,-0.65993,-0.72918,0.181078,d
0.165234,-0.313022,-0.935262,0.376422,-0.799966,-0.467291,0.0413403,-0.240479,-0.969774,-0.20105,-0.791681,0.576905,-0.315658,-0.739011,0.595166,-0.492629,-0.739434,0.458861,d
-0.0248483,-0.197978,-0.979891,0.253765,-0.714192,-0.652329,-0.0335116,-0.251602,-0.96725,-0.0108006,-0.772195,0.635294,-0.136259,-0.72963,0.67013,-0.352782,-0.70668,0.613309,d
-0.02817,-0.286899,-0.957546,-0.0510126,-0.734164,-0.677053,-0.130227,-0.102715,-0.986149,0.0150987,-0.940298,0.340016,-0.0613352,-0.931167,0.359398,-0.266951,-0.812329,0.518516,d
-0.116202,-0.271663,-0.955351,-0.0278837,-0.726901,-0.686176,-0.228223,-0.0788346,-0.970412,0.133454,-0.5185,0.844599,0.0105804,-0.508054,0.86126,-0.174352,-0.142577,0.974307,d
-0.212078,-0.205548,-0.955392,-0.0433026,-0.649876,-0.758806,-0.206899,-0.0905667,-0.974161,0.250994,-0.341815,0.905629,0.126664,-0.2656,0.955726,-0.0100921,-0.266604,0.963753,d
-0.133999,-0.11826,-0.9839,0.0642796,-0.637167,-0.76804,-0.103701,-0.0954653,-0.990016,0.200152,-0.551529,0.809787,0.089711,-0.559865,0.823713,-0.0535841,-0.495559,0.86692,d
-0.0110094,-0.226566,-0.973934,0.150218,-0.734926,-0.661301,-0.0509336,-0.0762631,-0.995786,-0.041357,-0.754307,0.655218,-0.116619,-0.761583,0.637488,-0.290161,-0.679349,0.674011,d
-0.0578361,-0.181928,-0.98161,0.0477774,-0.733653,-0.677842,-0.0647255,-0.0880028,-0.994015,-0.0520318,-0.639581,0.766961,-0.185299,-0.598834,0.779142,-0.332548,-0.545942,0.768999,d
-0.1022,-0.151718,-0.983126,0.075608,-0.701453,-0.708694,-0.0273595,-0.174322,-0.984309,0.0939862,-0.71019,0.697708,-0.00574155,-0.655643,0.755049,-0.190964,-0.731911,0.654094,d
-0.200193,0.208244,-0.95737,-0.0966492,-0.428787,-0.898221,-0.200656,0.0279628,-0.979263,-0.323192,-0.0133257,-0.94624,-0.449627,0.0562987,-0.89144,-0.737854,-0.550576,0.390433,d
-0.289372,-0.215351,-0.932678,-0.22049,-0.559415,-0.799024,0.199801,-0.874581,0.4418,0.0445088,-0.86466,0.500383,-0.0480135,-0.874329,0.482954,-0.226807,-0.914605,0.334748,e
-0.22405,-0.238695,-0.944895,-0.0230715,-0.708515,-0.705318,0.242051,-0.933503,0.264545,0.0731015,-0.966813,0.244803,0.00785592,-0.950973,0.309173,-0.152048,-0.965835,0.209867,e
-0.295955,-0.293697,-0.908929,-0.456553,-0.59512,-0.661357,-0.0161002,-0.986586,-0.162449,-0.122673,-0.977521,-0.171478,-0.181736,-0.982966,-0.0273698,-0.331087,-0.938509,-0.0978872,e
-0.171662,-0.332654,-0.927294,-0.427498,-0.565544,-0.70527,0.0595556,-0.982795,-0.174833,-0.0346606,-0.980779,-0.192021,-0.118431,-0.976808,-0.178381,-0.254929,-0.926516,-0.276731,e
-0.122741,-0.335234,-0.934105,-0.312658,-0.540839,-0.780857,0.11401,-0.946091,-0.303171,0.0485485,-0.948714,-0.312384,-0.048357,-0.958845,-0.27978,-0.179451,-0.909494,-0.37499,e
-0.19733,-0.328665,-0.923602,-0.2884,-0.58428,-0.758579,0.120138,-0.974245,-0.190823,0.0255481,-0.980742,-0.193632,-0.0417233,-0.999129,-5.5053e-05,-0.197475,-0.978642,-0.0571262,e
-0.395038,-0.275607,-0.876348,-0.523489,-0.553609,-0.64767,-0.073974,-0.983508,-0.165046,-0.178387,-0.970844,-0.160128,-0.190601,-0.981511,0.0175259,-0.359815,-0.932696,-0.0247216,e
-0.338046,-0.321268,-0.884597,-0.485651,-0.594829,-0.640564,-0.025718,-0.993415,-0.111646,-0.135034,-0.985162,-0.105928,-0.178371,-0.982214,0.0586404,-0.33645,-0.941684,0.0056091,e
-0.249207,-0.290148,-0.923964,-0.486459,-0.535511,-0.690351,-0.00159961,-0.98413,-0.177444,-0.105714,-0.974673,-0.197073,-0.166604,-0.980876,-0.100622,-0.320514,-0.93029,-0.178411,e
-0.202312,-0.317894,-0.92629,-0.436124,-0.570887,-0.695618,0.0757094,-0.975687,-0.205677,-0.0200455,-0.973569,-0.227513,-0.0919912,-0.981696,-0.166765,-0.233255,-0.946845,-0.221532,e
0.00743764,-0.128967,-0.991621,-0.0117721,-0.330284,-0.943808,0.130089,-0.989378,0.0648678,-0.0392756,-0.995081,0.0909504,-0.107939,-0.991136,0.0774499,-0.235207,-0.967394,-0.0939472,e
-0.0631593,-0.111469,-0.991759,-0.118227,-0.3316,-0.935983,0.134146,-0.990953,0.00420899,-0.0276175,-0.999087,0.0325858,-0.0934073,-0.995623,0.00300025,-0.238402,-0.964177,-0.116303,e
-0.273135,-0.157678,-0.948965,-0.460646,-0.3413,-0.819341,0.0845878,-0.995811,0.0347057,-0.0776953,-0.996655,0.0253418,-0.146571,-0.988153,-0.0455014,-0.316675,-0.942333,-0.108287,e
-0.317873,-0.136397,-0.938271,-0.456438,-0.330925,-0.825925,-0.00879031,-0.945829,-0.324546,-0.120575,-0.946558,-0.299147,-0.166205,-0.976599,-0.136492,-0.340599,-0.91527,-0.215113,e
-0.119749,-0.232927,-0.965093,-0.28084,-0.439342,-0.853292,0.0696159,-0.971225,-0.227763,-0.0404109,-0.966285,-0.254285,-0.115013,-0.956301,-0.268814,-0.276891,-0.915929,-0.290527,e
-0.0777167,-0.235989,-0.968643,-0.20297,-0.46681,-0.860751,0.0739939,-0.955356,-0.286041,-0.0156798,-0.942085,-0.335007,-0.105866,-0.939254,-0.326487,-0.251545,-0.896004,-0.365926,e
-0.245534,-0.108763,-0.963267,-0.413515,-0.28079,-0.866119,0.0514815,-0.931456,-0.360193,-0.0559669,-0.931948,-0.358245,-0.109944,-0.990963,-0.0768368,-0.283051,-0.948816,-0.140107,e
-0.372624,-0.0776876,-0.924725,-0.707998,-0.13051,-0.69405,-0.00813068,-0.922067,-0.386945,-0.111934,-0.928809,-0.35325,-0.0883855,-0.990457,0.10575,-0.264352,-0.962851,0.0550979,e
-0.273383,-0.109881,-0.955609,-0.311626,-0.415673,-0.854462,-0.116313,-0.952858,-0.280236,-0.224498,-0.941586,-0.251031,-0.295969,-0.955197,0.000427066,-0.444862,-0.889274,-0.106254,e
-0.185725,-0.109304,-0.976503,-0.0946534,-0.426516,-0.899514,0.126659,-0.962556,0.239674,-0.0436235,-0.968058,0.246903,-0.118676,-0.967769,0.222124,-0.276219,-0.958193,0.0746221,e
-0.182717,-0.176334,-0.967223,-0.267752,-0.414158,-0.869932,0.073739,-0.992807,-0.0943274,-0.0591494,-0.990809,-0.121651,-0.132441,-0.990497,-0.0370778,-0.281323,-0.955301,-0.0908723,e
-0.289158,-0.113037,-0.950584,-0.278015,-0.47485,-0.835,-0.165311,-0.941795,-0.292735,-0.27759,-0.919094,-0.27966,-0.42244,-0.881356,-0.211556,-0.498305,-0.816767,-0.290833,e
-0.188164,-0.21896,-0.957419,-0.337079,-0.458476,-0.8223,0.0661512,-0.965595,-0.251497,-0.0405685,-0.963906,-0.263134,-0.110397,-0.984616,-0.135441,-0.26512,-0.940107,-0.214268,e
-0.114632,-0.198148,-0.973446,-0.227923,-0.450061,-0.863421,0.0956628,-0.957124,-0.273427,0.00448445,-0.954513,-0.298135,-0.0831255,-0.990029,-0.113721,-0.236223,-0.949221,-0.207795,e
-0.28872,-0.198794,-0.936548,-0.425553,-0.432952,-0.794643,0.00562475,-0.962258,-0.272081,-0.101822,-0.955703,-0.276159,-0.161204,-0.983877,-0.0774543,-0.313833,-0.936095,-0.158856,e
-0.264145,0.247942,-0.932069,-0.503704,-0.270519,-0.820428,0.0692662,-0.788813,0.610718,-0.264266,-0.0153891,-0.964327,0.123488,0.143352,-0.981937,0.361811,0.0659764,-0.929914,f
-0.274669,0.186174,-0.943343,-0.389933,-0.320012,-0.863449,0.158206,-0.731311,0.663442,-0.322941,-0.0465284,-0.945275,0.0780606,0.0892906,-0.992942,0.357372,-0.00305475,-0.933957,f
-0.29345,0.234495,-0.926768,-0.442123,-0.289717,-0.848876,0.112895,-0.776215,0.620278,-0.394131,-0.125964,-0.910381,0.0350538,0.055376,-0.99785,0.332353,-0.0280527,-0.942738,f
-0.286572,0.298291,-0.910439,-0.491768,-0.279352,-0.824698,-0.0326426,-0.886043,0.462452,-0.361666,-0.123688,-0.924066,0.0394418,0.0668591,-0.996983,0.325603,-0.0539713,-0.943965,f
-0.301007,0.279738,-0.91167,-0.515478,-0.265883,-0.81461,-0.0749311,-0.900018,0.429363,-0.34373,-0.117925,-0.931635,0.0321887,0.0544094,-0.998,0.322219,-0.045125,-0.945589,f
-0.304588,0.263983,-0.915171,-0.503646,-0.274538,-0.819127,-0.142779,-0.931865,0.33353,-0.321889,-0.133161,-0.937366,0.0462026,0.0588121,-0.997199,0.341075,-0.0480252,-0.938808,f
-0.0460928,0.284815,-0.957474,-0.261345,-0.25489,-0.930983,-0.265608,-0.946262,0.184502,-0.0909517,-0.174789,-0.980396,0.29572,0.0410616,-0.954392,0.532603,-0.0116,-0.846285,f
0.0098798,0.295552,-0.955276,-0.216818,-0.237524,-0.946875,-0.282872,-0.946622,0.154561,-0.0540669,-0.189421,-0.980406,0.334118,0.0545693,-0.94095,0.56591,-0.0242875,-0.824109,f
-0.135201,0.197659,-0.970903,-0.401644,-0.348258,-0.846994,-0.203668,-0.797941,0.567283,-0.28367,-0.339053,-0.896981,0.109332,-0.155189,-0.981816,0.346725,-0.246288,-0.905055,f
-0.228746,0.160186,-0.960217,-0.351452,-0.433264,-0.829918,-0.0062482,-0.877089,0.480287,-0.251961,-0.419826,-0.87193,0.0833559,-0.10309,-0.991173,0.372809,-0.122868,-0.919738,f
-0.353597,0.178999,-0.918111,-0.436809,-0.420722,-0.795105,0.135499,-0.9205,0.366497,-0.31623,-0.372086,-0.872669,-0.024842,-0.0117739,-0.999622,0.279749,0.0216653,-0.959829,f
-0.3208,0.325214,-0.889564,-0.474087,-0.266058,-0.839318,0.0204722,-0.979654,0.199646,-0.340384,-0.265119,-0.902137,-0.020478,0.0669862,-0.997544,0.31565,0.0338688,-0.948271,f
-0.267327,0.411038,-0.871541,-0.449756,-0.178353,-0.875163,-0.0215142,-0.990289,0.137353,-0.34307,-0.190619,-0.919765,-0.0324007,0.113163,-0.993048,0.315789,0.032135,-0.948285,f
-0.212033,0.325428,-0.921487,-0.4162,-0.262648,-0.870513,-0.00357776,-0.946642,0.322266,-0.323637,-0.340479,-0.882799,-0.0107281,-0.0352351,-0.999321,0.323576,-0.10771,-0.940052,f
-0.171988,0.271244,-0.94702,-0.441851,-0.287374,-0.849814,-0.0622475,-0.872235,0.485109,-0.349131,-0.367639,-0.861945,-0.00872918,-0.123282,-0.992333,0.316372,-0.283358,-0.905327,f
-0.0398244,0.363842,-0.930609,-0.344324,-0.181161,-0.921207,-0.153672,-0.911174,0.382292,-0.270991,-0.276073,-0.922143,0.0835266,0.0246358,-0.996201,0.414516,-0.155716,-0.896621,f
-0.0761856,0.447739,-0.890913,-0.317545,-0.128471,-0.9395,-0.117894,-0.978346,0.170121,-0.248322,-0.230871,-0.940763,0.0699329,0.117211,-0.990642,0.411099,-0.00983923,-0.911538,f
-0.217785,0.426946,-0.87766,-0.374729,-0.178965,-0.909698,0.0116555,-0.994655,0.102595,-0.291879,-0.271226,-0.917193,-0.00786013,0.101601,-0.994794,0.349904,0.0280168,-0.936367,f
-0.273088,0.36454,-0.890243,-0.457134,-0.231814,-0.858656,0.0515014,-0.965158,0.256549,-0.363533,-0.337407,-0.868332,-0.0573717,-0.01311,-0.998267,0.297696,-0.102387,-0.949154,f
-0.176859,0.31469,-0.932572,-0.494841,-0.210399,-0.843128,-0.10518,-0.884656,0.454225,-0.38277,-0.273303,-0.882492,-0.0071003,-0.112239,-0.993656,0.279771,-0.276585,-0.919363,f
-0.179258,0.293514,-0.938997,-0.456312,-0.246972,-0.854859,-0.159677,-0.912281,0.377156,-0.334682,-0.260041,-0.905741,0.055979,-0.0694122,-0.996016,0.352512,-0.225302,-0.908281,f
-0.261115,0.245817,-0.933484,-0.444456,-0.346133,-0.826227,0.104997,-0.863252,0.493733,-0.324788,-0.365051,-0.872496,0.044277,-0.0801656,-0.995798,0.343972,-0.146334,-0.927507,f
-0.336479,0.185559,-0.923228,-0.469534,-0.410223,-0.781828,0.234026,-0.872907,0.428096,-0.287784,-0.297291,-0.910384,0.0154503,0.0097628,-0.999833,0.356326,-0.0171578,-0.934204,f
-0.27004,0.178417,-0.946174,-0.465309,-0.384848,-0.797107,0.106261,-0.858329,0.501976,-0.283342,-0.157014,-0.946078,0.0889096,0.023312,-0.995767,0.397815,-0.0558182,-0.915766,f
-0.239902,0.247756,-0.93865,-0.482101,-0.309942,-0.81946,-0.0150898,-0.895444,0.444919,-0.280575,-0.199527,-0.938865,0.0795463,-0.000482843,-0.996831,0.399014,-0.135315,-0.906906,f
0.558837,0.58619,-0.586586,0.766049,-0.0120509,-0.642669,0.559714,-0.745195,-0.362498,-0.511924,-0.652726,0.558465,-0.617361,-0.652099,0.440037,-0.716275,-0.652499,0.247376,g
0.614675,0.438847,-0.655429,0.760944,-0.181338,-0.622961,0.522294,-0.798414,-0.299572,-0.618162,-0.478958,0.623278,-0.716001,-0.465948,0.519841,-0.76029,-0.508582,0.404109,g
0.625389,0.425932,-0.653812,0.789087,-0.184814,-0.58582,0.525087,-0.76971,-0.363084,-0.619367,-0.50212,0.60354,-0.722105,-0.483354,0.494907,-0.797225,-0.518039,0.309948,g
0.750195,0.337457,-0.568621,0.765977,-0.248404,-0.592937,0.402385,-0.838517,-0.36739,-0.741631,-0.425703,0.518421,-0.831889,-0.3998,0.384864,-0.906401,-0.384738,0.174398,g
0.691939,0.416127,-0.589965,0.787678,-0.173309,-0.591209,0.485635,-0.788908,-0.37654,-0.678423,-0.501963,0.536448,-0.768041,-0.486071,0.41695,-0.79667,-0.524345,0.300632,g
0.63234,0.442847,-0.635636,0.762728,-0.190674,-0.617973,0.437878,-0.778617,-0.449464,-0.628139,-0.526236,0.573163,-0.728617,-0.50103,0.466998,-0.792173,-0.519228,0.320726,g
0.66367,0.422005,-0.61762,0.814882,-0.221551,-0.535614,0.444207,-0.794644,-0.413789,-0.654003,-0.489125,0.577093,-0.749984,-0.479921,0.455192,-0.807212,-0.502906,0.309021,g
0.645194,0.453277,-0.615032,0.818626,-0.173176,-0.547597,0.507359,-0.772504,-0.38187,-0.635307,-0.536667,0.555313,-0.711001,-0.519657,0.473744,-0.793375,-0.538737,0.283405,g
0.712174,0.371479,-0.59566,0.798238,-0.273718,-0.536559,0.424959,-0.820148,-0.383101,-0.717198,-0.434339,0.544955,-0.781355,-0.428985,0.453273,-0.868144,-0.427934,0.251393,g
0.738166,0.335839,-0.585084,0.7858,-0.307332,-0.536718,0.389733,-0.844719,-0.366821,-0.744964,-0.390709,0.540717,-0.806899,-0.382529,0.450094,-0.873742,-0.399904,0.276861,g
0.754897,0.314443,-0.575548,0.795925,-0.32948,-0.507884,0.375235,-0.859664,-0.346664,-0.758325,-0.375297,0.533007,-0.825355,-0.358076,0.436545,-0.873111,-0.391043,0.291139,g
0.753554,0.308313,-0.580602,0.78545,-0.336038,-0.519757,0.383519,-0.844519,-0.373766,-0.763008,-0.35614,0.539428,-0.831861,-0.339524,0.439011,-0.878416,-0.377269,0.293347,g
0.691748,0.375271,-0.616974,0.793245,-0.269658,-0.545937,0.43427,-0.808409,-0.397347,-0.699124,-0.432479,0.569375,-0.76481,-0.410296,0.496712,-0.832351,-0.440827,0.335952,g
0.729754,0.332184,-0.597589,0.796855,-0.311624,-0.517603,0.389721,-0.845057,-0.366055,-0.735095,-0.38284,0.559526,-0.803395,-0.373951,0.463377,-0.862067,-0.406744,0.302325,g
0.706731,0.342681,-0.618951,0.800684,-0.2912,-0.523553,0.40017,-0.857497,-0.323364,-0.711849,-0.396735,0.579544,-0.78444,-0.39171,0.480851,-0.836489,-0.431591,0.337661,g
0.71589,0.350038,-0.604132,0.806581,-0.297294,-0.510924,0.365276,-0.856698,-0.3642,-0.723259,-0.407606,0.557453,-0.789962,-0.386195,0.476249,-0.851267,-0.4164,0.319304,g
0.718041,0.347884,-0.602822,0.818646,-0.303493,-0.487555,0.344903,-0.874935,-0.339898,-0.725422,-0.418345,0.54658,-0.790836,-0.392214,0.469836,-0.852655,-0.423451,0.306053,g
0.722349,0.368511,-0.585159,0.822488,-0.28296,-0.493405,0.354203,-0.868306,-0.347253,-0.726076,-0.441226,0.527383,-0.810691,-0.410194,0.417758,-0.852103,-0.445602,0.274517,g
0.739358,0.34527,-0.578047,0.830767,-0.315541,-0.458542,0.288246,-0.907523,-0.305478,-0.742927,-0.416366,0.524118,-0.8248,-0.392099,0.407386,-0.859289,-0.428424,0.279419,g
0.745712,0.29718,-0.59632,0.815401,-0.343949,-0.465639,0.274207,-0.916863,-0.290125,-0.752657,-0.382473,0.535931,-0.834683,-0.355129,0.420936,-0.872752,-0.392335,0.290476,g
0.785274,0.319683,-0.530234,0.802915,-0.345952,-0.485432,0.127878,-0.958432,-0.25506,-0.789529,-0.393928,0.470601,-0.860384,-0.36394,0.356773,-0.896989,-0.379328,0.226984,g
0.787399,0.245599,-0.565407,0.786346,-0.379355,-0.487597,0.197549,-0.949281,-0.244621,-0.789621,-0.314503,0.526865,-0.862757,-0.309235,0.40003,-0.890261,-0.353888,0.286702,g
0.816625,0.186708,-0.546135,0.766182,-0.4206,-0.485862,0.12705,-0.969932,-0.207583,-0.80565,-0.261764,0.531421,-0.891923,-0.24288,0.381422,-0.920016,-0.289414,0.264216,g
0.786233,0.279231,-0.551242,0.781086,-0.359781,-0.510355,0.151545,-0.955189,-0.254258,-0.77082,-0.369333,0.519066,-0.861052,-0.343583,0.374887,-0.892441,-0.368666,0.260068,g
0.783993,0.293487,-0.547011,0.784635,-0.368817,-0.498319,0.133898,-0.951067,-0.278464,-0.776866,-0.389614,0.494651,-0.860431,-0.35296,0.36753,-0.892449,-0.373763,0.252657,g
0.646309,0.158931,-0.746341,0.609162,-0.249979,-0.752616,0.851982,-0.444821,-0.276155,0.831247,-0.48419,-0.273111,-0.368136,-0.711262,0.598818,-0.33974,-0.830982,0.440507,h
0.674482,0.188143,-0.713916,0.877317,-0.188225,-0.441459,0.796996,-0.00799133,-0.603932,0.76852,-0.14285,-0.623675,-0.529568,-0.736222,0.421348,-0.58606,-0.747955,0.311603,h
0.665405,0.1419,-0.732871,0.837957,-0.202202,-0.506895,0.763068,-0.103854,-0.63792,0.711911,-0.184834,-0.67751,-0.474647,-0.806865,0.35168,-0.535863,-0.80935,0.240422,h
0.650278,0.129509,-0.748576,0.829695,-0.216037,-0.514718,0.755088,-0.132385,-0.642119,0.707085,-0.207321,-0.676054,-0.503383,-0.770081,0.391894,-0.571588,-0.764946,0.296892,h
0.649922,0.105509,-0.752642,0.82188,-0.232225,-0.520178,0.748954,-0.153843,-0.644516,0.702188,-0.218074,-0.677773,-0.4931,-0.788033,0.368587,-0.559454,-0.778823,0.283628,h
0.663805,0.0819656,-0.743401,0.840129,-0.250542,-0.481053,0.764082,-0.172444,-0.621644,0.721282,-0.253648,-0.644527,-0.509928,-0.757597,0.407456,-0.560767,-0.768074,0.309195,h
0.657758,0.108921,-0.745312,0.84005,-0.246946,-0.483047,0.758242,-0.158267,-0.632472,0.715519,-0.225448,-0.661216,-0.495324,-0.78156,0.379233,-0.570587,-0.768817,0.288705,h
0.655443,0.0871559,-0.750199,0.825317,-0.255349,-0.503635,0.752635,-0.187379,-0.631212,0.709699,-0.254637,-0.656876,-0.535497,-0.739167,0.408505,-0.597031,-0.736235,0.31861,h
0.643219,0.157686,-0.749269,0.842172,-0.12787,-0.523828,0.774438,-0.0700249,-0.628762,0.738114,-0.173696,-0.651934,-0.470484,-0.761858,0.445215,-0.52905,-0.774787,0.346139,h
0.628485,0.189929,-0.754277,0.850919,-0.107454,-0.514189,0.776576,-0.139784,-0.614322,0.73175,-0.232217,-0.640794,-0.434644,-0.791781,0.429147,-0.49865,-0.798488,0.33729,h
0.569754,0.111554,-0.814209,0.787625,-0.253659,-0.56152,0.684663,-0.158244,-0.711474,0.618425,-0.230316,-0.751336,-0.354369,-0.873182,0.334628,-0.421586,-0.877135,0.229999,h
0.678987,0.109794,-0.725894,0.850414,-0.180488,-0.494187,0.79274,-0.200223,-0.575738,0.755224,-0.277282,-0.59393,-0.471577,-0.784561,0.402592,-0.537736,-0.792168,0.288635,h
0.728309,0.118864,-0.67486,0.892023,-0.225986,-0.39144,0.829054,-0.228345,-0.51042,0.767972,-0.32361,-0.552716,-0.484521,-0.797074,0.360433,-0.538747,-0.806953,0.242028,h
0.7447,0.0453519,-0.665856,0.830988,-0.302265,-0.467007,0.833547,-0.20888,-0.511438,0.77869,-0.297437,-0.552425,-0.479495,-0.799755,0.361215,-0.544611,-0.806566,0.229894,h
0.748658,0.03877,-0.661821,0.858046,-0.308154,-0.410852,0.827838,-0.270645,-0.491362,0.769673,-0.360654,-0.526814,-0.469398,-0.810587,0.350162,-0.541345,-0.811146,0.221329,h
0.701308,0.081377,-0.708199,0.850949,-0.267632,-0.45195,0.804072,-0.225328,-0.550177,0.73179,-0.319004,-0.602263,-0.387974,-0.854793,0.344682,-0.462285,-0.858951,0.220215,h
0.703601,0.0591629,-0.708128,0.821854,-0.295714,-0.486938,0.796972,-0.254211,-0.547916,0.723094,-0.33764,-0.602607,-0.388536,-0.852567,0.349528,-0.455017,-0.861495,0.225359,h
0.662152,0.0809151,-0.744988,0.84024,-0.242628,-0.484901,0.763979,-0.284608,-0.579081,0.701251,-0.352291,-0.619788,-0.366141,-0.857534,0.361352,-0.448509,-0.859685,0.244501,h
0.636793,0.079568,-0.766918,0.836394,-0.231033,-0.49706,0.751513,-0.240593,-0.614282,0.690194,-0.314586,-0.651665,-0.399509,-0.821407,0.407041,-0.481727,-0.826921,0.290071,h
0.621188,0.0969145,-0.777646,0.825975,-0.191937,-0.530024,0.748949,-0.262078,-0.608597,0.70012,-0.324973,-0.635787,-0.322601,-0.864395,0.385681,-0.411798,-0.870883,0.2683,h
0.653071,0.10693,-0.74971,0.842389,-0.185377,-0.505981,0.770713,-0.301474,-0.561351,0.731034,-0.354305,-0.583145,-0.394616,-0.819745,0.415085,-0.471333,-0.83098,0.295495,h
0.631788,0.109343,-0.76739,0.832332,-0.192714,-0.519697,0.748372,-0.307165,-0.587868,0.698704,-0.362717,-0.616644,-0.392614,-0.815889,0.424475,-0.473106,-0.829311,0.297343,h
0.616668,0.0967276,-0.781258,0.816216,-0.196594,-0.54327,0.738161,-0.263269,-0.621135,0.682496,-0.331186,-0.651548,-0.355509,-0.84261,0.404502,-0.443224,-0.847133,0.293118,h
0.633288,0.0908212,-0.768569,0.823747,-0.204782,-0.528683,0.750153,-0.288784,-0.594874,0.699408,-0.352636,-0.621672,-0.46233,-0.745596,0.479934,-0.538145,-0.758681,0.367156,h
0.63704,0.132333,-0.759387,0.84911,-0.174835,-0.498442,0.764544,-0.318489,-0.56039,0.712101,-0.383305,-0.588209,-0.475681,-0.72966,0.491248,-0.5155,-0.775087,0.365376,h
0.100938,0.656384,-0.747644,0.400757,0.0220103,-0.91592,0.0364683,-0.960408,0.276202,-0.107284,-0.957339,0.268313,-0.266448,-0.941409,0.206774,0.346513,0.117143,-0.930702,i
0.125716,0.64508,-0.753702,0.411052,0.00199248,-0.91161,0.0123138,-0.96719,0.253754,-0.118156,-0.965039,0.233963,-0.295394,-0.940333,0.168866,0.364748,0.00390388,-0.931098,i
